id,name,organization,city,state,country,orgcount,gender,multiorg,lat,lon
657,Christiane Nusslein-Volhard,Max-Planck Institut,Tubingen,,Germany,1,F,0,48.5236164,9.0535531
143,Charles Nicolle,Institut Pasteur,Tunis,,Tunisia,1,M,0,33.8439408,9.400138
65,Allvar Gullstrand,Uppsala University,Uppsala,,Sweden,5,M,0,59.8586126,17.6387436
119,Manne Siegbahn,Uppsala University,Uppsala,,Sweden,5,M,0,59.8586126,17.6387436
129,The Svedberg,Uppsala University,Uppsala,,Sweden,5,M,0,59.8586126,17.6387436
242,Arne Tiselius,Uppsala University,Uppsala,,Sweden,5,M,0,59.8586126,17.6387436
519,Kai M. Siegbahn,Uppsala University,Uppsala,,Sweden,5,M,0,59.8586126,17.6387436
148,Christiaan Eijkman,Utrecht University,Utrecht,,the Netherlands,2,M,0,52.0809856,5.127684
700,Gerardus 't Hooft,Utrecht University,Utrecht,,the Netherlands,2,M,0,52.0809856,5.127684
631,Michael Smith,University of British Columbia,Vancouver,,Canada,1,M,0,49.2608724,-123.1139529
82,Robert Barany,Vienna University,Vienna,,Austria,2,M,0,48.2083537,16.3725042
137,Julius Wagner-Jauregg,Vienna University,Vienna,,Austria,2,M,0,48.2083537,16.3725042
434,Konrad Lorenz,Konrad-Lorenz-Institut der Osterreichischen Akademie der Wissen-schaften,Vienna,,Austria,1,M,0,48.2083537,16.3725042
926,Donna Strickland,University of Waterloo,Waterloo,,Canada,1,F,0,43.4652699,-80.5222961
84301,Brian P. Schmidt,Australian National University,Weston Creek,,Australia,1,M,1,-35.3415299,149.051452
63,Wilhelm Wien,Wurzburg University,Wurzburg,,Germany,1,M,0,49.79245,9.932966
76,Alfred Werner,University of Zurich,Zurich,,Switzerland,3,M,0,47.3744489,8.5410422
194,Paul Karrer,University of Zurich,Zurich,,Switzerland,3,M,0,47.3744489,8.5410422
205,Leopold Ruzicka,Eidgenossische Technische Hochschule ,Zurich,,Switzerland,4,M,0,47.3744489,8.5410422
247,Walter Hess,University of Zurich,Zurich,,Switzerland,3,M,0,47.3744489,8.5410422
456,Vladimir Prelog,Eidgenossische Technische Hochschule ,Zurich,,Switzerland,4,M,0,47.3744489,8.5410422
615,Richard R. Ernst,Eidgenossische Technische Hochschule ,Zurich,,Switzerland,4,M,0,47.3744489,8.5410422
670,Rolf M. Zinkernagel,University of Zurich,Zurich,,Switzerland,1,M,0,47.3744489,8.5410422
740,Kurt Wuthrich,Eidgenossische Technische Hochschule ,Zurich,,Switzerland,4,M,0,47.3744489,8.5410422
